Fecha,ABC.A,BNC,BPV,BVCC,BVL,CIE,CRM.A,DOM,EFE,ENV,FVI.B,GZL,MPA,MVZ.A,MVZ.B,RST,RST.B,TDV.D,TPG,FVI.A,PGR,PTN,BOU,CGQ,FFV.B,FNC,ICP.B,SVS,CCR,PIV.B,PER,ALZ.B,MTC.B,IMP.B,ARC.B,GZL.A,RFM,ARC.A,VNA.B,IMP.A,IVC.A,IVC.B,GMC.B
2024-08-16,4,48,40,32,14,0,3,7,11,13,8,0,12,5,1,26,12,19,7,7,10,6,0,7,0,1,1,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-08-20,14,54,44,24,17,0,8,6,9,8,10,4,12,5,4,33,21,18,5,1,14,7,0,0,0,1,0,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-21,5,38,38,28,25,0,3,3,10,7,5,0,12,5,0,26,12,11,4,1,26,5,0,0,0,4,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-22,7,39,24,21,3,0,3,2,8,2,12,0,7,0,2,11,9,7,0,1,12,4,0,0,0,0,5,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-08-23,4,48,48,29,10,0,5,2,6,7,6,0,5,7,1,20,18,23,1,0,10,4,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-08-26,2,39,22,25,15,0,6,3,9,2,3,4,6,5,4,27,19,10,14,2,7,6,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-27,7,50,29,20,11,0,14,2,9,9,11,0,9,0,4,12,12,9,4,0,18,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-28,8,34,38,22,20,0,1,2,12,8,8,0,8,1,4,14,10,12,7,1,12,4,0,0,0,2,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-08-29,6,48,34,13,19,0,1,5,11,4,0,0,7,10,2,6,15,3,1,0,11,2,0,0,0,1,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2024-08-30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02,15,40,23,21,16,0,4,4,9,5,4,0,11,7,1,15,14,6,0,0,19,6,0,0,0,3,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0
2024-09-03,3,51,42,28,13,0,4,10,14,4,7,0,15,9,3,28,10,11,4,3,18,6,0,0,0,1,6,4,2,5,0,1,0,1,0,0,0,0,1,0,0,0,0
2024-09-04,8,49,37,19,30,0,4,8,12,2,5,1,3,7,3,27,11,13,5,0,10,6,0,0,0,1,3,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2024-09-05,2,27,34,12,9,0,5,6,5,4,8,1,2,2,0,21,8,16,1,1,14,5,0,0,0,0,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-09-06,6,26,33,9,6,0,1,4,9,5,4,0,10,8,0,10,11,11,0,0,12,3,0,0,0,3,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-09-09,3,38,25,10,6,0,12,7,10,2,1,0,6,3,1,22,14,9,4,2,11,3,0,0,0,1,0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2024-09-10,4,31,43,20,14,0,5,5,7,4,6,2,6,9,1,17,12,23,4,2,15,4,0,0,0,1,5,3,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0
2024-09-11,5,33,20,24,4,0,7,0,4,6,8,0,1,4,3,13,10,19,0,0,12,3,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-09-12,9,25,24,8,13,0,9,0,3,4,25,0,3,9,3,11,9,11,1,1,6,1,0,0,0,7,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-09-13,4,28,33,11,9,0,7,3,12,4,8,1,9,5,1,19,8,10,3,6,19,10,0,0,0,3,1,2,15,1,2,0,0,0,0,0,0,0,1,0,0,0,0
2024-09-17,5,51,30,27,11,0,7,5,10,5,7,1,12,2,4,18,9,14,0,8,15,8,0,0,0,1,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18,6,39,44,18,16,0,12,5,7,4,10,1,8,2,3,24,10,12,9,6,22,5,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-09-19,7,43,26,33,8,0,15,9,4,6,4,0,14,4,0,12,5,14,11,2,23,4,0,0,0,0,3,2,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0
2024-09-20,12,46,27,23,9,0,8,8,9,1,14,1,6,7,4,16,10,12,3,0,20,7,0,0,0,2,4,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024-09-23,4,39,29,18,13,0,6,10,8,5,18,1,8,3,1,15,12,8,5,7,13,11,0,0,0,5,3,3,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2024-09-24,11,41,27,14,11,0,6,6,7,5,11,1,3,6,4,13,6,11,0,1,11,10,0,0,0,0,3,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
2024-09-25,14,48,24,15,14,0,1,1,5,4,0,0,13,10,7,8,4,6,0,0,13,5,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2024-09-26,7,40,26,20,18,0,10,5,13,7,0,0,7,6,6,11,9,19,5,0,17,9,0,0,0,1,0,3,5,0,0,1,2,1,2,0,0,0,0,0,0,0,0
2024-09-27,3,34,22,4,9,0,7,3,13,4,0,4,9,8,3,10,7,7,3,0,13,1,0,0,0,2,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-09-30,11,42,28,27,8,0,10,4,14,9,0,2,15,6,8,11,7,24,0,0,16,7,0,0,0,2,0,1,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0
2024-10-01,9,45,30,23,20,0,7,6,14,5,0,1,12,11,6,27,14,20,5,0,14,10,0,2,0,4,3,5,4,6,0,2,0,0,2,0,0,0,1,0,0,0,0
2024-10-02,5,53,37,19,13,0,8,3,25,1,0,3,2,9,3,40,19,16,0,0,13,11,0,2,0,2,3,2,0,2,0,0,1,2,1,0,0,0,1,0,0,0,0
2024-10-03,10,60,23,15,14,0,7,1,12,6,0,0,16,5,3,17,13,16,0,0,10,5,0,4,0,3,1,3,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0
2024-10-04,0,51,25,14,7,0,6,0,8,7,0,3,8,6,0,22,9,16,0,0,16,10,0,8,0,0,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-07,6,43,22,17,14,0,4,5,9,1,0,0,9,5,2,21,18,11,3,0,10,12,0,2,0,1,1,8,9,1,0,0,0,0,3,0,0,0,0,0,2,14,0
2024-10-08,6,56,32,23,13,0,5,7,8,5,0,1,4,11,0,25,5,16,8,0,17,6,0,3,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,3,9,0
2024-10-09,5,41,31,26,11,0,1,2,11,3,0,2,2,2,1,18,10,12,2,0,12,9,0,4,0,2,0,3,1,0,0,1,0,0,2,0,0,0,1,0,4,11,0
2024-10-10,14,34,23,14,19,0,2,2,11,10,0,0,3,5,1,36,11,11,3,0,11,6,0,1,0,2,0,0,4,1,0,0,0,1,3,0,0,0,0,0,4,6,0
2024-10-11,6,48,37,24,16,0,4,7,12,3,0,1,9,3,2,41,11,22,0,0,6,9,0,6,0,3,0,4,0,1,0,0,3,0,1,0,0,0,1,0,3,2,0
2024-10-14,9,40,29,7,8,0,7,2,10,1,0,2,3,1,3,9,12,4,3,0,13,10,0,7,0,2,1,3,0,2,0,0,0,0,0,0,0,0,2,0,1,6,13
2024-10-15,2,43,24,19,9,0,12,5,7,9,0,1,9,3,2,23,15,14,0,0,7,1,0,11,0,0,3,3,0,3,0,0,0,3,0,0,0,0,0,0,2,6,12
2024-10-16,8,44,19,13,8,0,5,1,7,5,0,5,9,2,2,14,11,3,0,0,10,5,0,7,0,0,0,1,1,3,0,1,0,0,1,0,0,0,0,0,2,4,9
2024-10-17,6,48,44,15,24,0,5,7,9,2,0,2,14,3,2,24,18,11,0,0,10,1,0,6,0,3,0,1,3,4,0,0,0,0,1,0,0,0,0,0,2,8,2
2024-10-18,12,43,50,20,27,0,7,7,17,4,0,2,7,3,3,29,19,15,2,0,11,5,0,3,0,5,1,3,0,1,0,0,0,1,3,0,0,0,0,0,3,4,13
2024-10-21,5,32,32,17,10,0,9,4,13,5,0,5,7,7,1,15,5,6,4,0,9,12,0,6,0,4,2,4,3,0,0,0,0,0,4,0,0,0,0,0,6,5,4
2024-10-22,10,45,32,24,21,0,16,10,7,8,0,2,7,6,3,23,18,15,13,0,10,9,0,10,0,8,11,7,2,4,0,0,0,2,2,0,0,0,2,0,5,7,7
2024-10-23,10,47,28,29,12,0,24,4,7,4,0,0,9,5,5,28,21,8,14,0,12,12,0,1,0,0,3,4,1,1,0,0,0,0,2,0,0,0,0,0,2,1,1
2024-10-24,0,32,15,7,9,0,5,2,3,4,0,0,2,9,3,27,9,6,1,0,5,2,0,8,0,2,0,3,2,0,0,2,0,2,1,0,0,0,0,0,6,5,2
2024-10-25,7,30,25,11,15,0,13,3,12,1,0,4,6,7,11,23,11,16,7,0,12,15,0,3,0,4,0,1,2,1,0,0,1,0,1,0,0,0,0,0,6,9,9
2024-10-28,17,38,41,22,10,0,8,2,4,8,0,2,9,6,7,18,17,10,10,0,12,7,0,3,0,0,4,4,0,2,0,0,0,0,1,0,0,0,0,0,3,4,1
2024-10-29,2,43,40,31,15,0,5,8,6,4,0,2,7,4,2,12,14,9,9,0,10,6,0,7,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,7,2
2024-10-30,6,30,44,27,19,0,3,7,14,5,0,1,5,6,1,16,30,12,9,0,15,7,0,4,0,3,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,4,3
2024-10-31,14,27,31,18,14,0,4,5,14,6,0,6,7,7,8,24,21,14,8,0,9,4,0,8,0,3,0,2,1,1,0,1,0,0,4,0,0,0,2,0,2,8,5
2024-11-01,10,41,20,17,8,0,8,7,7,8,0,1,10,8,0,19,16,13,9,0,13,5,0,5,0,3,0,4,3,1,0,2,0,0,0,0,0,0,0,0,2,3,4
2024-11-05,5,38,47,20,20,0,10,3,16,7,0,2,8,7,0,30,9,18,11,0,12,9,0,5,0,1,3,4,1,1,0,0,0,0,1,0,0,0,2,0,2,5,3
2024-11-06,7,41,30,22,13,0,9,4,15,8,0,3,6,10,2,27,14,11,10,0,21,6,0,3,0,4,0,2,3,2,1,0,0,0,0,0,0,0,0,0,4,6,4
2024-11-07,5,46,23,20,19,0,2,2,14,7,0,1,7,3,0,21,11,14,7,0,12,7,0,8,0,7,1,3,1,3,1,1,0,2,2,0,0,0,1,0,1,5,3
2024-11-08,7,37,34,13,14,0,0,11,12,5,0,8,7,6,1,19,11,15,16,0,15,6,0,7,0,2,0,3,5,1,0,3,0,1,2,0,0,0,0,0,2,1,10
2024-11-11,1,36,33,28,5,0,5,5,12,9,0,1,4,3,0,17,7,7,11,0,9,6,0,3,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,2,2,1
2024-11-12,4,35,30,16,15,0,1,6,9,9,0,4,8,5,10,11,7,13,14,0,17,6,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,3,0,1,5,3
2024-11-13,10,43,34,21,15,0,8,5,6,9,0,1,9,9,3,23,6,12,21,0,26,7,0,3,0,5,3,5,1,0,0,0,0,3,1,0,0,0,2,0,2,3,3
2024-11-14,12,29,25,9,21,0,1,7,11,7,0,3,3,3,3,21,6,15,23,0,10,8,0,8,0,4,0,5,2,2,0,3,0,0,0,0,0,0,0,0,0,13,4
2024-11-15,11,52,44,26,11,0,7,6,5,6,0,9,10,4,3,29,17,25,15,0,5,5,0,9,0,1,0,5,3,1,0,0,0,0,0,0,0,0,0,0,1,9,2
2024-11-19,6,57,44,21,14,0,7,7,13,6,0,2,6,9,5,23,13,12,17,0,7,7,0,5,0,0,1,9,1,0,0,1,0,0,0,0,0,0,0,0,5,8,2
2024-11-20,8,44,22,19,12,0,6,5,8,11,0,2,17,10,3,21,13,20,10,0,8,10,0,3,0,3,0,1,3,2,0,0,0,1,0,0,0,0,1,0,1,2,2
2024-11-21,10,49,22,19,5,0,1,2,10,7,0,2,1,3,1,18,10,15,13,0,9,8,0,8,0,0,0,2,1,2,0,0,0,0,0,0,0,1,1,0,3,4,3
2024-11-22,9,45,33,25,10,0,2,5,10,1,0,1,3,4,1,22,14,9,13,0,11,8,0,2,0,1,0,3,3,1,0,1,0,0,1,0,0,0,0,0,4,6,1
2024-11-25,4,46,27,23,8,0,2,3,9,7,0,2,5,5,4,19,7,16,20,0,14,6,0,2,0,0,0,1,3,1,0,0,0,3,0,0,0,0,0,0,1,0,3
2024-11-26,3,54,25,18,13,0,7,7,9,7,0,3,8,4,3,18,16,19,19,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9,6
2024-11-27,8,46,31,17,13,0,6,6,8,5,0,6,3,8,5,12,18,16,12,0,5,4,0,0,0,6,1,6,2,3,1,0,0,0,3,0,0,0,3,0,2,4,3
2024-11-28,3,35,34,14,7,0,9,3,11,4,0,1,2,13,3,14,6,8,10,0,7,3,0,4,0,7,2,0,4,2,0,0,0,0,3,0,0,0,0,0,3,2,1
2024-11-29,9,56,25,30,11,0,10,7,17,1,0,4,5,6,2,24,13,17,16,0,17,4,0,2,0,3,0,3,0,2,0,0,3,0,5,0,0,0,0,0,2,4,2
2024-12-02,5,58,41,20,18,0,6,4,14,5,0,1,4,7,1,30,12,20,21,0,15,7,0,0,0,0,0,4,4,2,0,0,0,2,0,0,0,0,0,0,3,3,5
2024-12-03,4,48,34,26,13,0,5,0,12,9,0,0,6,7,4,28,12,25,15,0,9,2,0,2,0,1,0,1,1,2,0,0,5,0,1,0,0,0,0,0,0,1,2
2024-12-04,15,35,23,11,20,0,5,7,9,2,0,2,4,3,1,23,10,14,24,0,16,4,0,3,0,1,0,8,1,1,0,0,0,1,0,0,0,0,0,0,1,2,3
2024-12-05,2,24,25,9,14,0,7,2,10,16,0,3,0,3,2,7,7,6,11,0,3,2,0,5,0,0,1,3,1,2,0,0,0,0,2,0,0,0,1,0,1,3,2
2024-12-06,9,37,27,17,11,0,5,0,1,4,0,2,1,2,1,16,20,16,18,0,7,2,0,4,0,0,0,1,7,1,0,0,0,0,0,0,0,0,2,0,3,4,3
2024-12-09,8,36,34,11,5,0,6,3,4,1,0,1,3,2,1,17,14,9,16,0,10,7,0,5,0,1,0,5,2,1,0,0,6,0,1,0,0,0,1,0,6,5,1
2024-12-10,6,36,19,25,14,0,7,5,9,8,0,2,5,9,3,14,15,15,12,0,13,4,0,5,0,0,0,1,0,1,0,0,2,0,2,0,0,0,1,0,6,15,4
2024-12-11,7,45,39,20,15,0,4,9,4,8,0,1,5,3,6,31,14,7,12,0,5,6,0,10,0,2,0,6,5,0,0,0,0,0,0,0,0,0,1,0,4,12,1
2024-12-12,2,38,16,14,3,0,8,5,4,2,0,0,3,1,1,19,10,10,13,0,3,5,0,10,0,0,0,2,1,2,0,1,4,0,0,0,0,0,0,0,4,10,3
2024-12-13,6,46,30,12,10,0,7,8,4,6,0,2,4,6,7,15,5,12,7,0,5,3,0,17,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5,5,2
2024-12-16,9,43,29,8,12,0,5,4,9,5,0,4,5,4,1,15,14,18,16,0,7,6,0,17,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,8,5,1
2024-12-17,6,35,25,16,19,0,0,2,6,7,0,5,6,5,3,11,10,18,11,0,7,2,0,11,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,3,7,1
2024-12-18,4,31,25,13,6,0,2,5,5,5,0,2,4,2,0,20,5,6,6,0,3,1,0,5,0,0,0,1,1,2,0,0,5,0,0,0,0,0,0,0,2,1,3
2024-12-19,11,34,44,21,28,0,5,7,11,6,0,0,5,12,4,13,10,15,13,0,10,7,0,5,0,3,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,11,4
2024-12-20,4,38,27,21,17,0,2,15,9,3,0,1,7,5,0,18,3,14,10,0,10,3,0,6,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,3,14,4
2024-12-23,2,30,23,12,1,0,1,2,8,2,0,2,5,3,1,12,8,4,7,0,3,4,0,8,0,1,0,0,0,2,0,0,0,0,2,0,0,2,0,0,2,2,1
2024-12-26,8,33,22,13,14,0,4,6,7,6,0,2,6,8,2,9,6,6,10,0,6,9,0,9,0,4,0,4,2,1,0,1,0,0,0,0,0,0,0,0,3,4,2
2024-12-27,7,42,21,16,14,0,10,6,13,6,0,2,4,8,1,16,10,7,12,0,8,4,0,6,0,5,1,5,1,4,0,0,1,0,4,0,0,0,0,0,1,1,3
2024-12-30,4,49,37,21,12,0,1,19,11,6,0,3,10,6,5,15,9,16,11,0,5,4,0,3,0,1,2,2,0,2,0,0,4,0,2,0,0,0,0,0,2,3,1
2025-01-02,3,27,22,16,5,0,2,2,14,0,0,5,7,3,1,7,9,6,5,0,5,5,0,4,0,2,0,7,2,0,0,0,0,0,2,0,0,0,1,0,4,1,1
2025-01-03,4,78,42,15,6,0,6,4,4,7,0,2,15,3,1,9,4,13,10,0,11,4,0,6,0,0,1,3,0,1,0,0,0,0,3,0,0,0,4,0,3,2,1
2025-01-07,8,164,54,24,11,0,4,4,4,14,0,2,10,7,4,14,10,6,17,0,12,3,0,5,0,2,0,7,8,2,0,0,0,0,0,0,0,0,0,0,3,0,2
2025-01-08,7,158,41,21,16,0,4,1,4,2,0,3,7,7,2,19,11,15,18,0,9,4,0,5,0,3,1,3,0,4,0,1,0,0,1,0,0,0,1,0,3,1,1
2025-01-09,8,141,38,14,14,0,9,2,0,12,0,4,8,4,1,16,4,7,8,0,14,5,0,1,0,2,3,7,0,1,0,0,0,0,1,0,0,0,1,0,2,5,1
2025-01-10,14,145,39,19,14,0,6,2,6,9,0,4,7,4,4,9,9,9,13,0,8,4,0,3,0,5,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,3,2
2025-01-14,7,0,59,31,18,0,4,0,8,4,0,2,10,3,3,11,13,14,17,0,15,3,0,5,0,2,2,3,0,0,0,1,0,0,2,0,0,0,0,0,4,9,3
2025-01-15,4,0,52,12,12,0,6,2,8,4,0,0,10,1,4,8,12,18,9,0,11,14,0,2,0,0,3,5,0,1,0,0,1,0,5,0,0,0,1,0,6,16,2
2025-01-16,8,31,77,17,6,0,8,2,12,4,0,0,8,7,6,16,12,12,14,0,7,7,0,1,0,0,0,3,1,2,0,0,3,0,3,0,0,0,0,0,7,6,2
2025-01-17,21,45,66,16,9,0,4,7,10,7,0,4,9,13,1,19,12,13,20,0,10,7,0,7,0,0,1,2,2,0,0,0,0,0,2,0,0,0,1,0,2,5,1
2025-01-20,3,39,40,21,18,0,4,3,7,7,0,0,7,14,2,23,11,16,14,0,10,6,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2025-01-21,5,30,56,26,13,0,3,4,13,7,0,0,10,7,3,12,11,7,10,0,15,3,0,0,0,1,1,5,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0
2025-01-22,6,40,47,17,13,0,1,0,4,8,0,2,9,7,1,18,13,14,5,0,8,4,0,3,0,1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,9,2
2025-01-23,23,49,88,17,15,0,7,4,13,7,0,3,7,5,4,17,14,20,20,0,6,6,0,3,0,0,7,3,0,3,0,0,1,0,0,0,0,0,0,0,3,2,1
2025-01-24,7,38,62,21,11,0,6,3,7,9,0,0,5,6,5,21,8,18,9,0,8,6,0,3,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0
2025-01-27,7,34,60,17,11,0,6,4,1,13,0,0,9,7,2,12,14,11,26,0,7,7,0,1,0,2,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1
2025-01-28,9,30,55,14,19,0,2,2,6,5,0,2,6,5,1,27,9,11,31,0,11,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
2025-01-29,6,20,46,17,5,0,2,2,4,4,0,3,7,9,5,12,5,7,9,0,4,3,0,0,0,0,3,1,0,11,0,0,0,0,0,0,0,0,0,0,2,7,0
2025-01-30,11,45,64,16,17,0,8,3,6,4,0,4,12,3,1,17,16,11,13,0,16,9,0,6,0,0,5,4,1,2,0,0,0,0,0,0,0,0,0,0,4,5,0
2025-01-31,17,45,108,20,10,0,2,0,7,5,0,5,12,10,5,27,22,16,24,0,10,7,0,3,0,1,6,0,5,2,0,0,0,2,0,0,0,0,3,0,2,10,2
2025-02-03,7,20,56,12,7,0,8,4,4,4,0,1,6,9,0,10,21,8,16,0,5,2,0,2,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,5,3,0
2025-02-04,14,28,85,20,13,0,2,6,14,5,0,4,9,9,5,14,15,7,23,0,12,17,0,4,0,3,1,9,1,0,0,0,0,0,1,0,0,0,0,0,5,5,0
2025-02-05,11,26,70,17,6,0,6,9,8,13,0,4,8,4,2,23,11,6,24,0,11,17,0,5,0,5,0,2,0,2,0,0,0,0,1,0,0,0,0,0,6,6,0
2025-02-06,13,30,42,17,10,0,3,2,6,4,0,4,1,10,8,17,9,15,22,0,13,8,0,2,0,1,7,2,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1
2025-02-07,2,34,61,22,11,0,4,1,5,1,0,1,1,5,2,28,27,19,18,0,9,3,0,2,0,2,8,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0
2025-02-10,2,33,58,26,10,0,5,4,8,5,0,0,8,8,1,26,7,14,20,0,13,10,0,2,0,4,12,1,0,4,0,0,0,0,3,0,0,0,0,0,1,3,0
2025-02-11,6,25,67,23,8,0,1,6,8,10,0,1,4,7,1,21,6,10,13,0,13,16,0,0,0,1,11,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0
2025-02-12,6,41,49,33,4,0,17,7,7,6,0,2,5,14,11,16,11,11,17,0,6,13,0,2,0,0,6,9,2,6,0,1,0,0,4,0,0,0,2,0,3,5,0
2025-02-13,14,34,58,15,12,0,5,12,5,10,0,1,7,5,7,28,11,12,20,0,10,10,0,6,0,2,13,7,0,0,0,0,0,0,3,0,0,0,0,0,5,8,3
2025-02-14,9,18,51,15,13,0,3,4,5,6,0,0,1,6,1,27,10,13,14,0,13,9,0,1,0,3,1,1,3,2,0,0,0,0,1,0,0,0,1,0,0,4,0
2025-02-17,21,38,64,19,29,0,8,9,8,5,0,0,10,9,6,21,21,25,26,0,12,12,0,1,0,1,0,8,0,0,0,0,0,0,1,0,0,0,1,0,6,5,3
2025-02-18,13,33,59,19,21,0,4,8,10,12,0,2,10,10,6,35,17,21,24,0,18,9,0,7,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0
2025-02-19,5,32,45,20,25,0,2,3,7,6,0,4,4,9,2,22,15,9,18,0,27,8,0,1,0,0,3,6,3,2,0,0,0,0,0,0,1,0,0,0,5,3,1
2025-02-20,15,22,54,18,20,0,7,3,6,11,0,4,4,6,7,20,11,7,24,0,15,5,0,3,0,3,9,2,7,4,0,0,0,0,1,0,0,0,0,0,2,2,0
2025-02-21,15,40,61,32,20,0,4,12,13,10,0,0,18,5,6,36,12,16,39,0,21,5,0,4,0,2,3,11,2,3,0,2,0,1,1,0,0,0,1,0,4,6,0
2025-02-24,14,25,56,13,19,0,6,3,5,12,0,0,7,5,6,14,14,14,16,0,8,4,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,9,0
2025-02-25,8,24,63,15,6,0,2,4,9,7,0,2,8,5,5,14,15,14,26,0,14,1,0,1,0,0,2,0,6,3,0,0,0,0,1,0,0,0,0,0,2,6,0
2025-02-26,18,34,51,19,12,0,8,1,12,6,0,4,10,6,6,26,10,17,20,0,13,6,0,5,0,0,4,9,2,1,0,0,0,0,1,0,0,0,0,0,5,8,1
2025-02-27,7,14,52,24,14,0,12,7,8,3,0,4,6,6,7,14,6,16,15,0,12,5,0,2,0,0,3,9,4,4,0,2,0,0,1,0,0,0,0,0,2,0,0
2025-02-28,12,33,45,14,16,0,2,7,13,5,0,3,3,8,1,17,3,11,23,0,7,9,0,0,0,2,3,4,3,2,0,0,0,0,4,0,0,0,0,0,1,2,1
2025-03-05,13,35,51,20,15,0,5,2,9,24,0,3,9,5,7,20,15,14,24,0,13,8,0,3,0,0,6,5,2,2,0,0,0,0,0,0,0,0,0,0,2,7,2
2025-03-06,8,43,58,18,10,0,1,13,8,21,0,3,4,9,5,22,7,11,19,0,16,8,0,1,1,0,13,11,12,0,0,0,0,0,2,0,0,0,0,0,2,3,2
2025-03-07,5,29,58,20,14,0,5,3,1,7,0,3,4,4,2,19,12,4,14,0,4,2,0,5,1,0,4,1,5,2,0,0,0,0,0,0,0,0,0,0,10,15,0
2025-03-10,17,36,62,25,17,0,4,4,12,9,0,2,6,8,7,29,21,22,27,0,24,12,0,5,1,0,12,2,11,2,0,1,0,0,0,0,0,0,0,0,1,5,0
2025-03-11,5,32,52,22,14,0,5,10,6,14,0,0,6,4,6,23,12,15,16,0,16,8,0,4,0,0,9,2,3,10,0,0,0,0,0,0,0,0,1,0,1,1,2
2025-03-12,10,23,43,16,9,0,4,3,7,12,0,6,10,5,1,14,3,8,16,0,15,6,0,2,0,1,5,3,0,0,0,1,0,0,1,0,0,0,0,0,10,2,2
2025-03-13,11,32,46,21,6,0,5,7,3,11,0,5,10,7,2,23,9,8,10,0,19,8,0,4,1,5,7,5,3,0,0,0,0,0,0,0,0,0,0,0,1,7,3
2025-03-14,7,35,61,28,21,0,5,12,0,13,0,1,7,13,9,24,10,11,24,0,12,18,0,5,0,4,10,17,11,8,0,0,0,0,0,0,0,0,0,0,5,2,1
2025-03-17,5,37,74,37,25,0,2,3,15,7,0,2,7,11,0,33,20,26,16,0,24,19,0,4,0,2,5,5,6,1,0,0,0,0,0,0,0,0,0,0,2,4,2
2025-03-18,11,27,86,35,21,0,7,3,12,10,0,0,4,6,3,27,11,14,12,0,7,11,0,2,0,10,8,8,7,1,0,3,0,0,3,0,0,0,0,0,3,9,2
2025-03-20,11,32,51,24,13,0,4,4,19,6,0,2,5,9,2,24,12,12,15,0,10,8,0,0,0,3,5,7,2,1,0,0,0,0,1,0,0,0,0,0,6,1,1
2025-03-21,14,23,39,12,14,0,3,7,7,4,0,3,11,3,2,17,4,13,14,0,6,4,0,2,0,8,10,5,9,43,0,0,0,0,1,0,0,0,0,0,4,1,0
2025-03-24,8,31,58,16,17,0,7,4,11,3,0,3,5,9,3,24,18,12,20,0,14,11,0,2,0,1,10,8,2,46,0,0,0,0,0,0,0,0,0,0,1,8,0
2025-03-25,8,38,45,22,12,0,2,10,10,13,0,0,3,8,4,9,10,17,10,0,20,18,0,2,0,6,2,12,3,50,0,0,0,0,1,0,0,0,0,0,6,2,1
2025-03-26,15,32,61,20,24,0,8,4,19,17,0,3,4,7,4,26,19,14,19,0,20,8,0,3,0,0,8,5,7,48,0,0,2,0,0,0,0,0,0,0,3,5,1
2025-03-27,3,36,44,12,14,0,4,9,10,12,0,1,2,12,1,25,10,11,12,0,8,3,0,2,0,0,14,5,0,50,0,0,0,0,0,0,0,0,0,0,1,3,2
